,champion_name,champion_class,patch,y_true,y_pred,error,abs_error
653,Qiyana,Assassin,14.21,-1.8500000000000014,-1.6639551,-0.18604490756988667,0.18604490756988667
696,Rammus,Tank,14.23,-1.8599999999999994,0.5674876,-2.4274875974655146,2.4274875974655146
697,Rell,Tank,14.23,-3.8800000000000026,-1.2461797,-2.6338203001022364,2.6338203001022364
709,Rell,Tank,14.24,3.5799999999999983,3.5502124,0.029787616729734623,0.029787616729734623
1210,Renata,Support,14.15,-1.519999999999996,-0.6691228,-0.8508771848678549,0.8508771848678549
1211,Renata,Support,14.16,1.7199999999999989,1.490845,0.22915503501891976,0.22915503501891976
1212,Renata,Support,14.17,2.4299999999999997,2.429236,0.0007640647888180752,0.0007640647888180752
1213,Renata,Support,14.18,-2.1300000000000026,-2.0564182,-0.07358181953430432,0.07358181953430432
1214,Renata,Support,14.19,0.8100000000000023,0.92138034,-0.11138034105300676,0.11138034105300676
1215,Renata,Support,14.20,-2.1199999999999974,-2.1957946,0.07579458236694592,0.07579458236694592
1216,Renata,Support,14.21,0.6099999999999994,0.47214335,0.13785664796829167,0.13785664796829167
1217,Renata,Support,14.22,0.030000000000001137,0.12534605,-0.09534604966640359,0.09534604966640359
1218,Renata,Support,14.23,0.5399999999999991,0.4029307,0.1370692932605735,0.1370692932605735
1219,Renata,Support,14.24,-0.09000000000000341,-0.15035766,0.0603576636314358,0.0603576636314358
698,Rengar,Assassin,14.23,-3.1299999999999955,-1.0948796,-2.0351203727722122,2.0351203727722122
629,Riven,Fighter,14.20,0.0,0.6425338,-0.6425337791442871,0.6425337791442871
710,Riven,Fighter,14.24,-0.9199999999999946,-0.9075103,-0.01248971939086374,0.01248971939086374
532,Rumble,Mage,14.18,-2.960000000000001,-1.3584582,-1.601541838645936,1.601541838645936
677,Rumble,Mage,14.22,1.8100000000000023,1.883,-0.0730000162124611,0.0730000162124611
711,Rumble,Mage,14.24,-0.14999999999999858,-0.090504125,-0.05949587523937083,0.05949587523937083
508,Ryze,Mage,14.17,2.6000000000000014,0.51464856,2.085351443290712,2.085351443290712
492,Senna,Support,14.16,2.3699999999999974,1.7336028,0.6363972377777074,0.6363972377777074
509,Senna,Support,14.17,-0.9699999999999989,-0.94844097,-0.021559031009672935,0.021559031009672935
654,Senna,Support,14.21,-1.0600000000000023,-1.3604699,0.30046993732452165,0.30046993732452165
510,Seraphine,Mage,14.17,-0.09000000000000341,-0.07839241,-0.011607591211799217,0.011607591211799217
678,Seraphine,Mage,14.22,0.3200000000000003,0.25002253,0.06997746944427519,0.06997746944427519
880,Sett,Fighter,14.15,-0.8699999999999974,0.20167549,-1.071675489544866,1.071675489544866
881,Sett,Fighter,14.16,0.6499999999999986,0.699805,-0.04980502128601216,0.04980502128601216
882,Sett,Fighter,14.17,-0.11999999999999744,-0.17826276,0.0582627552747752,0.0582627552747752
883,Sett,Fighter,14.18,2.039999999999999,1.8928066,0.1471933507919303,0.1471933507919303
884,Sett,Fighter,14.19,-4.030000000000001,-3.1457663,-0.884233741760255,0.884233741760255
885,Sett,Fighter,14.20,2.1700000000000017,2.172287,-0.0022869873046857947,0.0022869873046857947
886,Sett,Fighter,14.21,-1.0500000000000043,-0.9772533,-0.07274668216705749,0.07274668216705749
887,Sett,Fighter,14.22,0.28999999999999915,0.21497159,0.07502841293811713,0.07502841293811713
888,Sett,Fighter,14.23,-0.6599999999999966,-0.74011004,0.08011003971100195,0.08011003971100195
889,Sett,Fighter,14.24,0.6400000000000006,0.55038875,0.08961124658584652,0.08961124658584652
679,Shen,Tank,14.22,0.28000000000000114,0.4123749,-0.13237491369247323,0.13237491369247323
479,Shyvana,Fighter,14.15,1.5500000000000043,1.7808894,-0.23088939189910462,0.23088939189910462
699,Shyvana,Fighter,14.23,-2.5700000000000003,-2.5532851,-0.016714878082275675,0.016714878082275675
630,Singed,Tank,14.20,0.39000000000000057,-0.0649669,0.45496690213680324,0.45496690213680324
655,Sivir,Marksman,14.21,-0.730000000000004,0.28653166,-1.0165316569805185,1.0165316569805185
